0.0,60,16.9891030788
0.025,30,9.68438100815
0.05,21,7.27964687347
0.075,16,6.22134900093
0.1,13,5.00527620316
0.125,11,4.49624300003
0.15,9,3.95771503448
0.175,8,3.87084317207
0.2,7,3.60314083099
0.225,7,3.92100691795
0.25,6,3.58008480072
0.275,6,3.69004201889
0.3,5,3.36503195763
0.325,5,3.50742292404
0.35,4,3.0092921257
0.375,4,3.1261920929
0.4,4,3.30704402924
0.425,3,2.62613201141
0.45,3,2.76132202148
0.475,1,0.967361927032
0.5,1,0.990151166916
