2,203.0,10.564462287
3,307.0,13.5654024875
4,294.0,12.781687026
5,342.0,12.7806906041
6,400.0,17.0744372946
7,379.0,13.9766837038
8,435.0,16.1900128494
9,438.0,16.9023423129
10,508.0,19.9268709979
11,468.0,19.5352189212
12,512.0,21.5643038704
13,527.0,21.1959730485
14,505.0,20.2417668932
15,516.0,22.3182907253
